1	1:-54	2:-55	3:-57	4:-64	5:-78	6:-79	7:-86	8:0	#2014-11-15 17:59:17
4	1:-55	2:-45	3:-54	4:-58	5:-87	6:-84	7:-79	8:-82	#2014-10-14 12:20:44
4	1:-58	2:-55	3:-64	4:-50	5:-66	6:-91	7:-79	8:0	#2014-11-07 12:19:35
1	1:-65	2:-49	3:-52	4:-68	5:-79	6:-74	7:-85	8:0	#2014-10-14 19:31:57
4	1:-59	2:-46	3:-49	4:-60	5:-71	6:-79	7:-81	8:-81	#2014-10-24 12:07:20
4	1:-60	2:-49	3:-54	4:-50	5:-62	6:-78	7:-70	8:0	#2014-11-08 10:20:10
4	1:-53	2:-44	3:-60	4:-56	5:-64	6:-76	7:-83	8:-75	#2014-10-30 12:55:37
4	1:-64	2:-48	3:-60	4:-71	5:-79	6:-79	7:-86	8:0	#2014-11-06 20:35:40
1	1:-39	2:-41	3:-51	4:-66	5:-73	6:-81	7:-83	8:0	#2014-11-06 11:01:52
4	1:-58	2:-87	3:-87	4:-73	5:-78	6:-82	7:-71	8:0	#2014-11-10 17:33:55
2	1:-60	2:-52	3:-63	4:-66	5:-76	6:-79	7:0	8:0	#2014-11-12 23:34:41
2	1:-58	2:-62	3:-57	4:-66	5:-75	6:-85	7:-83	8:0	#2014-11-14 20:23:49
4	1:-71	2:-54	3:-52	4:-66	5:-76	6:-80	7:-87	8:0	#2014-11-05 18:50:36
2	1:-62	2:-50	3:-50	4:-59	5:-72	6:-79	7:-85	8:0	#2014-11-10 18:18:05
4	1:-59	2:-47	3:-49	4:-59	5:-81	6:-79	7:-84	8:0	#2014-11-10 18:03:55
4	1:-45	2:-45	3:-58	4:-49	5:-77	6:-75	7:-86	8:0	#2014-11-01 17:20:07
2	1:-64	2:-68	3:-66	4:-75	5:-82	6:-80	7:-85	8:0	#2014-11-10 00:29:26
4	1:-64	2:-46	3:-51	4:-74	5:-79	6:0	7:-76	8:0	#2014-11-05 18:49:41
2	1:-50	2:-56	3:-59	4:-74	5:-77	6:-72	7:-89	8:-88	#2014-10-17 11:35:01
1	1:-62	2:-54	3:-53	4:-74	5:-79	6:-84	7:-91	8:-82	#2014-10-20 21:51:59
4	1:-62	2:-49	3:-62	4:-64	5:-79	6:-87	7:-77	8:0	#2014-10-19 13:23:00
1	1:-42	2:-50	3:-44	4:-62	5:-74	6:-82	7:-89	8:0	#2014-11-02 09:11:54
1	1:-50	2:-54	3:-53	4:-70	5:-83	6:-77	7:-70	8:0	#2014-11-11 19:45:02
4	1:-48	2:-45	3:-52	4:-73	5:-75	6:-78	7:-78	8:0	#2014-10-25 19:05:43
4	1:-59	2:-50	3:-62	4:-51	5:-69	6:-79	7:-73	8:0	#2014-11-08 10:19:21
2	1:-52	2:-58	3:-58	4:-74	5:-85	6:-79	7:-85	8:0	#2014-10-31 21:22:14
4	1:-47	2:-45	3:-49	4:-63	5:-65	6:-79	7:-77	8:-85	#2014-10-19 19:43:24
4	1:-60	2:-48	3:-65	4:-76	5:-74	6:-85	7:-74	8:0	#2014-11-12 12:14:49
1	1:-45	2:-44	3:-52	4:-76	5:-76	6:-86	7:-81	8:0	#2014-10-26 18:08:17
4	1:-50	2:-53	3:-43	4:-49	5:-68	6:-83	7:-79	8:0	#2014-11-11 12:03:20
1	1:-54	2:-47	3:-47	4:-56	5:-72	6:-84	7:-85	8:0	#2014-11-09 14:27:53
4	1:-62	2:-48	3:-59	4:-64	5:-70	6:-91	7:-84	8:0	#2014-11-16 13:17:00
4	1:-62	2:-52	3:-47	4:-59	5:-68	6:-77	7:-85	8:-83	#2014-10-14 12:55:01
4	1:-54	2:-55	3:-58	4:-48	5:-67	6:-78	7:-82	8:0	#2014-11-14 00:32:57
4	1:-56	2:-52	3:-53	4:-63	5:-73	6:-78	7:-88	8:0	#2014-11-12 18:24:57
2	1:-52	2:-50	3:-64	4:-73	5:-79	6:-84	7:-84	8:0	#2014-11-10 22:23:47
4	1:-64	2:-46	3:-49	4:-59	5:-68	6:-82	7:-81	8:0	#2014-11-13 13:11:33
4	1:-46	2:-48	3:-50	4:-53	5:-70	6:-82	7:-85	8:0	#2014-11-03 11:55:45
4	1:-58	2:-44	3:-57	4:-57	5:-69	6:-84	7:-81	8:0	#2014-11-16 13:50:22
1	1:-48	2:-47	3:-55	4:-64	5:-77	6:-77	7:-77	8:0	#2014-11-12 19:18:58
1	1:-51	2:-47	3:-56	4:-65	5:-76	6:-89	7:-88	8:0	#2014-10-24 20:30:09
4	1:-53	2:-50	3:-62	4:-57	5:-79	6:0	7:-84	8:0	#2014-11-13 20:28:44
4	1:-50	2:-49	3:-54	4:-55	5:-68	6:-80	7:-82	8:0	#2014-10-25 19:05:18
1	1:-71	2:-48	3:-53	4:-68	5:-78	6:-72	7:-84	8:0	#2014-10-14 19:32:01
4	1:-55	2:-39	3:-44	4:-50	5:-65	6:-74	7:0	8:0	#2014-11-15 13:54:32
1	1:-49	2:-46	3:-46	4:-62	5:-70	6:-81	7:-82	8:0	#2014-11-02 09:11:50
2	1:-53	2:-52	3:-52	4:-71	5:-82	6:-78	7:0	8:0	#2014-11-01 20:24:24
1	1:-56	2:-46	3:-53	4:-67	5:-75	6:-87	7:-85	8:0	#2014-10-28 20:27:45
1	1:-49	2:-45	3:-68	4:-64	5:-84	6:-75	7:-89	8:0	#2014-11-07 10:58:41
1	1:-49	2:-49	3:-53	4:-67	5:-78	6:-79	7:-82	8:0	#2014-10-13 17:54:54
1	1:-48	2:-44	3:-48	4:-58	5:-75	6:-75	7:-86	8:0	#2014-11-01 15:22:33
4	1:-45	2:-39	3:-50	4:-56	5:-63	6:-71	7:0	8:0	#2014-11-16 13:33:13
1	1:-61	2:-51	3:-53	4:-70	5:-78	6:-86	7:-87	8:-82	#2014-10-20 21:52:04
4	1:-68	2:-54	3:-59	4:-67	5:-68	6:-87	7:-85	8:0	#2014-11-08 10:57:57
4	1:-57	2:-47	3:-76	4:-53	5:-69	6:-71	7:-78	8:0	#2014-11-15 09:34:47
1	1:-52	2:-44	3:-48	4:-64	5:-80	6:-79	7:0	8:0	#2014-10-25 14:20:15
4	1:-58	2:-52	3:-63	4:-66	5:-70	6:-80	7:-82	8:-83	#2014-10-17 11:42:19
1	1:-55	2:-53	3:-57	4:-67	5:-78	6:-81	7:-83	8:0	#2014-10-24 20:30:05
4	1:-59	2:-44	3:-54	4:-63	5:-72	6:-83	7:-87	8:0	#2014-11-12 18:34:50
1	1:-39	2:-41	3:-45	4:-62	5:-66	6:-75	7:-72	8:-79	#2014-10-19 22:36:54
4	1:-60	2:-50	3:-53	4:-56	5:-74	6:-83	7:-83	8:0	#2014-11-12 23:32:33
4	1:-46	2:-46	3:-55	4:-66	5:-68	6:-80	7:-86	8:0	#2014-10-29 11:28:48
4	1:-52	2:-52	3:-60	4:-51	5:-61	6:-76	7:-78	8:-83	#2014-10-14 10:50:34
4	1:-58	2:-46	3:-62	4:-64	5:-75	6:-85	7:-79	8:0	#2014-10-31 22:50:33
4	1:-58	2:-45	3:-55	4:-74	5:-80	6:-75	7:-87	8:0	#2014-10-26 12:36:35
4	1:-56	2:-46	3:-49	4:-49	5:-74	6:-81	7:-80	8:0	#2014-11-12 23:17:19
4	1:-51	2:-57	3:-92	4:-52	5:-61	6:-70	7:-76	8:0	#2014-11-14 11:24:55
4	1:-50	2:-44	3:-49	4:-52	5:-78	6:-82	7:-75	8:0	#2014-10-28 12:01:59
2	1:-50	2:-88	3:-65	4:-62	5:-76	6:-72	7:-83	8:0	#2014-11-12 18:32:58
4	1:-63	2:-46	3:-60	4:-53	5:-71	6:-83	7:-81	8:0	#2014-11-13 13:21:01
4	1:-87	2:-45	3:-87	4:-57	5:-70	6:-80	7:-74	8:0	#2014-11-15 13:50:39
4	1:-70	2:-44	3:-55	4:-53	5:-73	6:-81	7:0	8:0	#2014-11-14 19:45:22
4	1:-55	2:-54	3:-47	4:-56	5:-83	6:-75	7:-75	8:0	#2014-11-01 20:18:52
1	1:-48	2:-88	3:-48	4:-72	5:-77	6:-79	7:-85	8:0	#2014-11-12 13:20:25
4	1:-63	2:-90	3:-65	4:-70	5:-74	6:0	7:-79	8:0	#2014-11-06 11:46:46
1	1:-48	2:-45	3:-54	4:-71	5:-69	6:-81	7:0	8:0	#2014-11-16 20:04:03
4	1:-63	2:-62	3:-65	4:-61	5:-76	6:-84	7:-84	8:-76	#2014-10-29 22:09:43
1	1:-44	2:-46	3:-51	4:-65	5:-77	6:-76	7:-77	8:0	#2014-11-15 09:50:44
1	1:-45	2:-45	3:-53	4:-65	5:-67	6:-73	7:-73	8:0	#2014-10-12 19:55:40
2	1:-54	2:-41	3:-59	4:-65	5:-84	6:-77	7:-79	8:0	#2014-11-05 11:56:29
4	1:-45	2:-38	3:-54	4:-52	5:-62	6:-68	7:-71	8:-81	#2014-10-21 18:05:55
4	1:-67	2:-50	3:-60	4:-72	5:-89	6:-85	7:-85	8:0	#2014-11-08 10:56:03
1	1:-48	2:-44	3:-54	4:-67	5:-83	6:-77	7:-90	8:-81	#2014-10-21 21:11:13
4	1:-64	2:-46	3:-53	4:-55	5:-68	6:-86	7:-78	8:0	#2014-11-16 13:48:49
4	1:-69	2:-52	3:-59	4:-58	5:-78	6:-82	7:-74	8:0	#2014-11-04 00:03:58
4	1:-57	2:-46	3:-52	4:-55	5:-63	6:-83	7:-80	8:-79	#2014-10-24 12:06:56
2	1:-53	2:-87	3:-55	4:-66	5:-73	6:-82	7:0	8:0	#2014-11-15 13:17:51
1	1:-48	2:-45	3:-54	4:-73	5:-74	6:-80	7:-84	8:-84	#2014-10-29 23:44:52
2	1:-58	2:-49	3:-52	4:-53	5:-77	6:-89	7:-82	8:-83	#2014-10-22 00:41:49
1	1:-46	2:-48	3:-52	4:-72	5:-82	6:-75	7:-67	8:-90	#2014-10-13 20:49:01
4	1:-53	2:-36	3:-58	4:-60	5:-79	6:-76	7:-85	8:-82	#2014-10-29 21:38:59
2	1:-57	2:-46	3:-66	4:-71	5:-74	6:-80	7:-83	8:0	#2014-11-05 18:56:15
2	1:-46	2:-41	3:-62	4:-64	5:-76	6:0	7:-80	8:0	#2014-11-08 14:35:28
4	1:-51	2:-49	3:-56	4:-52	5:-67	6:-75	7:0	8:0	#2014-11-03 11:55:10
4	1:-57	2:-39	3:-56	4:-61	5:-89	6:0	7:-77	8:0	#2014-10-13 23:52:25
4	1:-49	2:-47	3:-63	4:-60	5:-69	6:-78	7:-82	8:0	#2014-11-06 12:33:07
2	1:-59	2:-44	3:-64	4:-67	5:-75	6:-80	7:-80	8:0	#2014-11-05 18:56:19
1	1:-42	2:-47	3:-58	4:-59	5:-77	6:-75	7:-83	8:-83	#2014-10-23 23:10:33
2	1:-59	2:-50	3:-83	4:-66	5:-76	6:-83	7:0	8:0	#2014-11-14 20:24:39
4	1:-48	2:-52	3:-48	4:-67	5:-61	6:-79	7:-83	8:-81	#2014-10-18 19:53:35
4	1:-61	2:-50	3:-53	4:-71	5:-70	6:-80	7:-84	8:0	#2014-11-07 12:42:54
1	1:-47	2:-52	3:-55	4:-73	5:-77	6:-76	7:-87	8:-82	#2014-10-22 15:10:24
4	1:-50	2:-45	3:-46	4:-55	5:-69	6:-82	7:-82	8:0	#2014-10-28 23:38:41
4	1:-58	2:-53	3:-53	4:-57	5:-74	6:0	7:-80	8:0	#2014-11-12 23:32:29
4	1:-54	2:-43	3:-53	4:-54	5:-69	6:-75	7:-78	8:0	#2014-10-26 19:47:58
4	1:-60	2:-54	3:-57	4:-67	5:-91	6:-79	7:0	8:0	#2014-11-14 20:21:27
4	1:-67	2:-52	3:-63	4:-64	5:-68	6:-86	7:0	8:0	#2014-11-08 10:57:03
2	1:-49	2:-46	3:-62	4:-79	5:-72	6:-75	7:-81	8:0	#2014-10-28 23:04:16
4	1:-55	2:-48	3:-86	4:0	5:-71	6:-83	7:-78	8:0	#2014-11-04 18:39:18
4	1:-51	2:-50	3:-85	4:-56	5:-64	6:-78	7:-81	8:0	#2014-11-11 12:02:53
4	1:-48	2:-38	3:-44	4:-55	5:-73	6:-75	7:-77	8:0	#2014-10-28 19:17:07
4	1:-47	2:-46	3:-91	4:-61	5:-72	6:-69	7:-81	8:-67	#2014-10-19 18:37:16
1	1:-47	2:-53	3:-60	4:-62	5:-83	6:-83	7:0	8:0	#2014-10-17 23:52:49
1	1:-37	2:-50	3:-46	4:-64	5:-72	6:-79	7:-86	8:-88	#2014-10-29 22:27:26
1	1:-48	2:-41	3:-64	4:-70	5:-90	6:-71	7:-82	8:-82	#2014-10-15 09:41:51
4	1:-55	2:-49	3:-56	4:-59	5:-70	6:-82	7:-85	8:-86	#2014-10-24 11:04:35
1	1:-49	2:-44	3:-53	4:-74	5:-80	6:-73	7:-81	8:0	#2014-10-26 23:52:24
1	1:-48	2:-46	3:-51	4:-64	5:-74	6:0	7:-85	8:0	#2014-11-10 21:23:58
4	1:-53	2:-49	3:-50	4:-90	5:-77	6:-75	7:-76	8:-76	#2014-10-29 22:07:07
4	1:-48	2:-45	3:-53	4:-49	5:-78	6:-80	7:-79	8:0	#2014-10-27 22:21:01
4	1:-65	2:-48	3:-63	4:-54	5:-76	6:-82	7:-81	8:0	#2014-10-14 21:37:20
2	1:-55	2:-50	3:-56	4:-68	5:-75	6:-78	7:-83	8:0	#2014-11-01 20:28:45
4	1:-52	2:-51	3:-55	4:-60	5:-67	6:-80	7:-86	8:0	#2014-11-08 23:11:25
4	1:-45	2:-84	3:-53	4:-68	5:-69	6:-83	7:-83	8:-81	#2014-10-31 22:56:38
1	1:-46	2:-45	3:-89	4:-66	5:-73	6:-84	7:-91	8:0	#2014-11-10 21:23:06
4	1:-66	2:-56	3:-63	4:-60	5:-68	6:-83	7:-81	8:0	#2014-11-13 19:48:47
4	1:-56	2:-46	3:-58	4:-76	5:-76	6:-87	7:-80	8:0	#2014-10-27 12:08:35
4	1:-45	2:-32	3:-46	4:-41	5:-65	6:-67	7:-75	8:0	#2014-11-11 00:03:03
1	1:-55	2:-40	3:-48	4:-66	5:-73	6:-81	7:-79	8:0	#2014-11-06 11:19:15
4	1:-65	2:-51	3:-62	4:-65	5:-72	6:-83	7:-79	8:0	#2014-11-13 19:52:27
4	1:-68	2:-49	3:-54	4:-66	5:-75	6:-85	7:-86	8:0	#2014-11-12 23:31:27
4	1:-56	2:-54	3:-63	4:-67	5:-79	6:-83	7:-85	8:0	#2014-11-02 22:05:18
4	1:-48	2:-40	3:-46	4:-58	5:-75	6:-77	7:-84	8:0	#2014-10-22 23:34:06
2	1:-58	2:-53	3:-60	4:-80	5:-83	6:0	7:-83	8:0	#2014-11-09 22:18:06
1	1:-52	2:-47	3:-58	4:-65	5:-75	6:-84	7:-85	8:-85	#2014-10-29 20:25:08
2	1:-45	2:-46	3:-64	4:-71	5:-70	6:-78	7:-80	8:0	#2014-11-12 19:17:43
1	1:-50	2:-46	3:-59	4:-65	5:-82	6:-78	7:-85	8:0	#2014-10-26 19:09:22
4	1:-56	2:-53	3:-50	4:-63	5:-72	6:-76	7:-84	8:0	#2014-11-01 20:18:48
1	1:-42	2:-60	3:-49	4:-62	5:-79	6:-82	7:-81	8:-90	#2014-10-24 14:48:04
4	1:-46	2:-47	3:-48	4:-52	5:-83	6:-82	7:-76	8:0	#2014-11-14 11:25:29
4	1:-63	2:-48	3:-58	4:-59	5:-73	6:-87	7:-83	8:0	#2014-11-02 22:16:31
1	1:-52	2:-45	3:-46	4:-62	5:-78	6:-85	7:-86	8:0	#2014-10-18 23:48:52
4	1:-53	2:-57	3:-57	4:-46	5:-74	6:-83	7:-80	8:0	#2014-10-30 22:02:52
4	1:-56	2:-47	3:-56	4:-53	5:-69	6:-81	7:-81	8:0	#2014-11-15 13:20:31
4	1:-59	2:-49	3:-65	4:-65	5:-73	6:-81	7:-83	8:0	#2014-11-12 18:34:19
4	1:-61	2:-55	3:-52	4:-66	5:-77	6:-79	7:-80	8:-89	#2014-10-21 18:05:21
4	1:-59	2:-51	3:-60	4:-48	5:-68	6:-79	7:-82	8:0	#2014-11-14 00:42:31
2	1:-50	2:-43	3:-67	4:-70	5:-86	6:-81	7:-79	8:0	#2014-11-11 11:43:02
1	1:-47	2:-48	3:-48	4:-57	5:-72	6:-72	7:-83	8:-86	#2014-10-15 10:15:00
2	1:-48	2:-48	3:-54	4:-67	5:-77	6:-75	7:-80	8:0	#2014-10-25 23:43:50
2	1:-59	2:-50	3:-59	4:-64	5:-77	6:-77	7:-87	8:0	#2014-11-12 15:33:15
4	1:-68	2:-51	3:-57	4:0	5:-81	6:-82	7:-84	8:0	#2014-11-04 19:17:32
4	1:-54	2:-89	3:-63	4:0	5:-73	6:-79	7:-72	8:0	#2014-11-04 18:39:14
4	1:-59	2:-49	3:-62	4:-66	5:-65	6:-78	7:-79	8:0	#2014-11-10 17:35:54
4	1:-59	2:-49	3:-52	4:-59	5:-79	6:-89	7:-85	8:-88	#2014-10-22 00:39:06
4	1:-67	2:-54	3:-58	4:-62	5:-72	6:-83	7:-89	8:0	#2014-11-15 17:03:46
4	1:-58	2:-58	3:-56	4:-76	5:-77	6:-82	7:-76	8:-84	#2014-10-12 20:06:08
4	1:-53	2:-42	3:-54	4:-50	5:-65	6:-68	7:-80	8:-73	#2014-10-20 12:37:16
4	1:-50	2:-45	3:-62	4:-55	5:-78	6:-82	7:0	8:0	#2014-11-12 12:43:04
2	1:-57	2:-47	3:-62	4:-69	5:-81	6:-77	7:-79	8:0	#2014-11-05 11:51:54
2	1:-57	2:-49	3:-67	4:-73	5:-81	6:-84	7:-84	8:0	#2014-11-06 11:43:51
1	1:-49	2:-56	3:-59	4:-70	5:-78	6:-79	7:-84	8:0	#2014-10-22 01:10:21
4	1:-62	2:-57	3:-60	4:-65	5:-73	6:-84	7:-81	8:0	#2014-11-12 12:16:16
4	1:-45	2:-52	3:-83	4:-52	5:-64	6:-83	7:-80	8:0	#2014-11-11 12:03:50
1	1:-45	2:-47	3:-54	4:-66	5:-68	6:-71	7:-74	8:-77	#2014-10-12 19:17:40
1	1:-45	2:-40	3:-45	4:-78	5:-70	6:-72	7:-88	8:0	#2014-11-02 10:50:02
2	1:-54	2:-56	3:-65	4:-74	5:-86	6:-82	7:-87	8:0	#2014-11-05 18:56:45
4	1:-50	2:-52	3:-48	4:-60	5:-69	6:-80	7:-74	8:-81	#2014-10-13 23:52:44
4	1:-61	2:-43	3:-69	4:-72	5:-71	6:-82	7:-82	8:0	#2014-11-15 13:44:33
4	1:-55	2:-49	3:-59	4:-57	5:-71	6:-77	7:-85	8:0	#2014-11-09 22:13:49
4	1:-58	2:-53	3:-60	4:-57	5:-75	6:-83	7:-81	8:-88	#2014-10-18 09:07:15
4	1:-43	2:-42	3:-55	4:-60	5:-64	6:-71	7:-78	8:-81	#2014-10-22 00:43:19
1	1:-62	2:-44	3:-89	4:-63	5:-81	6:-74	7:-87	8:-88	#2014-10-17 10:39:34
1	1:-39	2:-46	3:-53	4:-63	5:-78	6:-77	7:-78	8:0	#2014-11-02 20:53:32
4	1:-60	2:-43	3:-55	4:-66	5:-71	6:-87	7:-84	8:0	#2014-11-14 11:19:38
4	1:-60	2:-48	3:-64	4:-53	5:-75	6:-87	7:-82	8:-90	#2014-10-23 19:00:30
4	1:-56	2:-51	3:-64	4:-53	5:-67	6:0	7:-77	8:0	#2014-11-15 13:22:29
4	1:-66	2:-41	3:-55	4:-66	5:-79	6:-74	7:-77	8:0	#2014-11-05 12:36:27
4	1:-49	2:-42	3:-47	4:-53	5:-69	6:-83	7:-83	8:0	#2014-11-06 12:32:23
1	1:-47	2:-41	3:-47	4:-63	5:-75	6:-86	7:0	8:0	#2014-11-16 16:06:00
4	1:-47	2:-36	3:-46	4:-52	5:-65	6:-78	7:-83	8:-83	#2014-10-22 23:32:53
1	1:-38	2:-50	3:-52	4:-66	5:-77	6:-91	7:-85	8:0	#2014-10-31 22:15:44
4	1:-70	2:-52	3:-58	4:-52	5:-84	6:-82	7:-83	8:0	#2014-11-15 09:32:00
1	1:-41	2:-43	3:-51	4:-64	5:-70	6:-73	7:-86	8:0	#2014-10-15 10:12:52
1	1:-44	2:-46	3:-51	4:-65	5:-77	6:-76	7:-77	8:0	#2014-11-15 09:51:11
4	1:-63	2:-48	3:-58	4:-60	5:-78	6:0	7:-87	8:-84	#2014-10-18 08:56:03
2	1:-50	2:-88	3:-65	4:-62	5:-76	6:-72	7:-83	8:0	#2014-11-12 18:32:33
1	1:-54	2:-45	3:-52	4:-63	5:-72	6:-80	7:-85	8:0	#2014-11-06 11:20:06
4	1:-44	2:-45	3:-47	4:-59	5:-68	6:-82	7:-81	8:0	#2014-10-28 23:38:37
2	1:-56	2:-57	3:-62	4:-67	5:-79	6:-75	7:-87	8:0	#2014-10-31 23:29:05
1	1:-45	2:-47	3:-51	4:-63	5:-68	6:-70	7:-74	8:-74	#2014-10-12 19:24:51
4	1:-56	2:-49	3:-61	4:-55	5:-62	6:-79	7:-79	8:0	#2014-10-17 18:54:40
1	1:-48	2:-40	3:-57	4:-61	5:-80	6:-80	7:-88	8:0	#2014-10-17 23:52:35
4	1:-42	2:-86	3:-47	4:-53	5:-71	6:-73	7:-74	8:0	#2014-10-28 19:02:51
2	1:-52	2:-58	3:-58	4:-69	5:-88	6:-81	7:-80	8:0	#2014-10-31 21:22:18
1	1:-46	2:-49	3:-54	4:-83	5:-70	6:-77	7:-79	8:0	#2014-11-14 11:57:57
4	1:-61	2:-50	3:-48	4:-71	5:-76	6:-83	7:-85	8:0	#2014-11-15 17:03:42
1	1:-58	2:-50	3:-52	4:-69	5:-83	6:-75	7:-88	8:0	#2014-11-05 18:59:36
4	1:-62	2:-44	3:-53	4:-72	5:-68	6:-86	7:-79	8:0	#2014-11-16 13:54:10
1	1:-62	2:-50	3:-58	4:-77	5:-81	6:0	7:-87	8:0	#2014-11-05 18:59:32
4	1:-44	2:-38	3:-54	4:-55	5:-64	6:-72	7:0	8:0	#2014-11-16 13:32:29
1	1:-54	2:-88	3:-53	4:-63	5:-71	6:-87	7:-87	8:0	#2014-11-10 11:54:01
4	1:-52	2:-47	3:-46	4:-55	5:-75	6:-79	7:-76	8:0	#2014-11-05 12:04:35
4	1:-55	2:-54	3:-66	4:0	5:-68	6:-82	7:-84	8:0	#2014-11-04 18:48:32
4	1:-47	2:-37	3:-44	4:-54	5:-71	6:-77	7:-74	8:0	#2014-10-28 19:17:11
2	1:-50	2:-47	3:-54	4:-72	5:-75	6:-77	7:-75	8:0	#2014-11-15 13:17:13
4	1:-63	2:-45	3:-53	4:0	5:-76	6:-85	7:-79	8:0	#2014-11-04 19:18:15
4	1:-62	2:-76	3:-72	4:-67	5:-76	6:-74	7:-83	8:-91	#2014-10-18 20:16:48
1	1:-48	2:-42	3:-50	4:-69	5:-75	6:-74	7:-83	8:0	#2014-11-11 17:09:55
1	1:-45	2:-49	3:-60	4:-65	5:-72	6:-82	7:-87	8:0	#2014-11-10 11:54:38
2	1:-53	2:-54	3:-54	4:-58	5:-73	6:-85	7:-77	8:0	#2014-11-14 11:52:10
2	1:-64	2:-48	3:-58	4:-67	5:-75	6:-85	7:-84	8:0	#2014-11-03 12:09:01
1	1:-46	2:-51	3:-63	4:-62	5:-67	6:-87	7:-85	8:-83	#2014-10-22 22:53:27
4	1:-53	2:-56	3:-67	4:-48	5:-69	6:-81	7:-78	8:-77	#2014-10-30 22:03:50
4	1:-58	2:-50	3:-51	4:-53	5:-68	6:-82	7:-85	8:0	#2014-11-06 11:46:13
1	1:-49	2:-45	3:-44	4:-73	5:-71	6:-72	7:-78	8:0	#2014-11-08 11:16:50
1	1:-39	2:-43	3:-90	4:-65	5:-78	6:-76	7:-77	8:-85	#2014-10-13 13:20:53
4	1:-61	2:-44	3:-59	4:-71	5:-76	6:-87	7:-83	8:0	#2014-11-08 10:17:06
4	1:-49	2:-83	3:-48	4:-59	5:-75	6:-74	7:-80	8:-85	#2014-10-22 14:15:23
2	1:-49	2:-50	3:-55	4:-61	5:-71	6:-76	7:-77	8:0	#2014-10-16 11:22:18
4	1:-64	2:-50	3:-53	4:-52	5:-65	6:-84	7:-82	8:0	#2014-11-14 11:46:06
4	1:-59	2:-45	3:-55	4:-57	5:-68	6:-84	7:-80	8:0	#2014-11-16 13:49:13
1	1:-49	2:-47	3:-48	4:-66	5:-89	6:-80	7:-83	8:0	#2014-11-10 00:24:38
4	1:-48	2:-47	3:-49	4:-53	5:-69	6:-78	7:-75	8:0	#2014-11-01 20:00:08
2	1:-63	2:-53	3:-57	4:-75	5:-71	6:-85	7:-80	8:0	#2014-11-14 19:06:52
4	1:-59	2:-57	3:-55	4:-59	5:-75	6:-81	7:-82	8:0	#2014-11-12 19:01:02
1	1:-49	2:-44	3:-48	4:-64	5:-75	6:-81	7:-83	8:0	#2014-11-09 23:12:05
4	1:-54	2:-42	3:-53	4:-55	5:-69	6:-72	7:-86	8:-84	#2014-10-24 12:06:30
4	1:-47	2:-82	3:-48	4:-57	5:-72	6:-76	7:-79	8:0	#2014-10-27 18:34:27
4	1:-52	2:-41	3:-50	4:-61	5:-73	6:-73	7:-77	8:0	#2014-10-28 23:07:01
1	1:-44	2:-53	3:-51	4:-66	5:-74	6:-84	7:-82	8:-80	#2014-10-24 14:41:31
2	1:-57	2:-46	3:-63	4:-68	5:-80	6:-77	7:-86	8:0	#2014-11-05 11:56:25
1	1:-41	2:-88	3:-55	4:-60	5:-79	6:-76	7:-82	8:-85	#2014-10-22 15:01:02
2	1:-51	2:-57	3:-54	4:-68	5:-76	6:-81	7:0	8:0	#2014-11-15 17:06:28
4	1:-70	2:-48	3:-66	4:-69	5:-70	6:-85	7:-85	8:0	#2014-11-08 10:55:36
2	1:-62	2:-50	3:-50	4:-59	5:-72	6:-79	7:-85	8:0	#2014-11-10 18:18:01
1	1:-65	2:-46	3:-51	4:-62	5:-70	6:-77	7:0	8:0	#2014-11-16 14:23:47
4	1:-56	2:-57	3:-58	4:-52	5:-75	6:-84	7:-83	8:-84	#2014-10-24 11:04:01
4	1:-56	2:-40	3:-50	4:-65	5:-71	6:-77	7:-90	8:0	#2014-10-25 23:24:38
4	1:-57	2:-45	3:-58	4:-52	5:-71	6:-80	7:-74	8:0	#2014-11-15 13:50:43
1	1:-45	2:-79	3:-55	4:-70	5:-68	6:-77	7:-81	8:-90	#2014-10-23 23:41:44
4	1:-60	2:-55	3:-48	4:-60	5:-70	6:-80	7:-86	8:-91	#2014-10-14 12:54:02
4	1:-55	2:-45	3:-51	4:-66	5:-76	6:-83	7:-78	8:0	#2014-11-09 14:32:44
4	1:-59	2:-50	3:-54	4:-56	5:-74	6:-81	7:-80	8:0	#2014-11-13 19:53:16
4	1:-49	2:-46	3:-49	4:-58	5:-65	6:-80	7:-80	8:0	#2014-10-26 10:14:34
2	1:-56	2:-86	3:-62	4:-67	5:-81	6:-77	7:-80	8:-86	#2014-10-25 09:11:13
1	1:-48	2:-40	3:-46	4:-72	5:-69	6:-75	7:-78	8:0	#2014-11-02 10:49:58
2	1:-55	2:-52	3:-63	4:-71	5:-76	6:-89	7:-86	8:0	#2014-11-08 14:35:32
2	1:-56	2:-51	3:-66	4:-74	5:-80	6:-84	7:-85	8:0	#2014-11-06 11:43:47
1	1:-49	2:-47	3:-54	4:-61	5:-80	6:-79	7:-88	8:0	#2014-10-28 00:34:43
1	1:-44	2:-80	3:-47	4:-51	5:-67	6:-86	7:-74	8:0	#2014-10-30 07:02:40
4	1:-46	2:-85	3:-57	4:-50	5:-74	6:-81	7:-82	8:0	#2014-10-31 23:10:42
1	1:-50	2:-46	3:-60	4:-64	5:-80	6:-82	7:-80	8:0	#2014-11-03 19:43:27
4	1:-63	2:-54	3:-66	4:-69	5:-85	6:-81	7:-80	8:0	#2014-11-02 22:05:14
